"rgn_id","specie","status"
78,"Charadrius modestus","LC"
78,"Charadrius nivosus","VU"
78,"Cygnus melancoryphus","LC"
78,"Falco peregrinus","LC"
78,"Genypterus blacodes","EN"
78,"Haematopus palliatus","NT"
78,"Lagenorhynchus australis","LC"
78,"Leucophaeus pipixcan","LC"
78,"Macronectes giganteus","VU"
78,"Macruronus magellanicus","CR"
78,"Mytilus chilensis","NT"
78,"Numenius phaeopus","LC"
78,"Pelecanus thagus","NT"
78,"Phoenicopterus chilensis","NT"
78,"Puffinus creatopus","EN"
78,"Puffinus griseus","NT"
78,"Speculanas specularis","NT"
78,"Tachyeres patachonicus","LC"
78,"Tachyeres pteneres","NT"
78,"Tawera elliptica","EN"
78,"Thalassarche melanophris","LC"
79,"Aulacomya atra","LC"
79,"Charadrius collaris","NT"
79,"Charadrius modestus","LC"
79,"Charadrius nivosus","VU"
79,"Chroicocephalus serranus","LC"
79,"Coscoroba coscoroba","LC"
79,"Cygnus melancoryphus","LC"
79,"Diomedea epomophora","VU"
79,"Diomedea sanfordi","EN"
79,"Falco peregrinus","LC"
79,"Geranoaetus melanoleucus","LC"
79,"Grampus griseus","VU"
79,"Haematopus palliatus","NT"
79,"Heteronetta atricapilla","LC"
79,"Ixobrychus involucris","LC"
79,"Larosterna inca","NT"
79,"Laterallus jamaicensis","NT"
79,"Leucocarbo bougainvillii","NT"
79,"Leucophaeus modestus","VU"
79,"Leucophaeus pipixcan","LC"
79,"Lontra felina","EN"
79,"Macronectes giganteus","VU"
79,"Numenius phaeopus","LC"
79,"Otaria byronia","LC"
79,"Pelecanoides garnotii","EN"
79,"Pelecanus thagus","NT"
79,"Phalacrocorax gaimardi","NT"
79,"Plegadis chihi","NT"
79,"Pterodroma defilippiana","VU"
79,"Puffinus creatopus","EN"
79,"Puffinus griseus","NT"
79,"Spheniscus humboldti","VU"
79,"Sula variegata","LC"
79,"Thalassarche bulleri","NT"
79,"Thalassarche melanophris","LC"
79,"Thalassarche salvini","VU"
79,"Thalasseus elegans","NT"
79,"Tringa flavipes","LC"
79,"Zearaja chilensis","EN"
80,"Cygnus melancoryphus","LC"
80,"Diomedea exulans","VU"
80,"Eubalaena australis","EN"
80,"Haematopus palliatus","NT"
80,"Lagenorhynchus australis","LC"
80,"Leucophaeus pipixcan","LC"
80,"Macronectes giganteus","VU"
80,"Numenius phaeopus","LC"
80,"Pelecanus thagus","NT"
80,"Phalacrocorax gaimardi","NT"
80,"Puffinus creatopus","EN"
80,"Puffinus griseus","NT"
80,"Thalassarche melanophris","LC"
81,"Ameghinomya antiqua","NT"
81,"Aulacomya atra","LC"
81,"Charadrius modestus","LC"
81,"Chloephaga hybrida","VU"
81,"Chloephaga rubidiceps","EN"
81,"Coscoroba coscoroba","LC"
81,"Cygnus melancoryphus","LC"
81,"Desmophyllum dianthus","NT"
81,"Diomedea exulans","VU"
81,"Eleginops maclovinus","LC"
81,"Falco peregrinus","LC"
81,"Geranoaetus melanoleucus","LC"
81,"Lagenorhynchus australis","LC"
81,"Lagenorhynchus obscurus","LC"
81,"Loxechinus albus","VU"
81,"Macronectes giganteus","VU"
81,"Mirounga leonina","LC"
81,"Mytilus chilensis","NT"
81,"Otaria byronia","LC"
81,"Phoenicopterus chilensis","NT"
81,"Puffinus griseus","NT"
81,"Speculanas specularis","NT"
81,"Tachyeres patachonicus","LC"
81,"Tachyeres pteneres","NT"
81,"Tawera elliptica","EN"
81,"Thalassarche chrysostoma","VU"
81,"Thalassarche melanophris","LC"
81,"Thalassarche salvini","VU"
81,"Vultur gryphus","NT"
82,"Charadrius collaris","NT"
82,"Charadrius modestus","LC"
82,"Charadrius nivosus","VU"
82,"Chroicocephalus serranus","LC"
82,"Coscoroba coscoroba","LC"
82,"Cygnus melancoryphus","LC"
82,"Diomedea epomophora","VU"
82,"Falco peregrinus","LC"
82,"Geranoaetus melanoleucus","LC"
82,"Haematopus palliatus","NT"
82,"Ixobrychus involucris","LC"
82,"Larosterna inca","NT"
82,"Laterallus jamaicensis","NT"
82,"Leucocarbo bougainvillii","NT"
82,"Leucophaeus modestus","VU"
82,"Leucophaeus pipixcan","LC"
82,"Macronectes giganteus","VU"
82,"Numenius phaeopus","LC"
82,"Otaria byronia","LC"
82,"Pelecanus thagus","NT"
82,"Phalacrocorax gaimardi","NT"
82,"Phoenicopterus chilensis","NT"
82,"Plegadis chihi","NT"
82,"Puffinus creatopus","EN"
82,"Puffinus griseus","NT"
82,"Speculanas specularis","NT"
82,"Sula variegata","LC"
82,"Thalassarche chrysostoma","VU"
82,"Thalassarche melanophris","LC"
82,"Thalassarche salvini","VU"
82,"Thalasseus elegans","NT"
82,"Tringa flavipes","LC"
83,"Charadrius collaris","NT"
83,"Charadrius modestus","LC"
83,"Charadrius nivosus","VU"
83,"Chroicocephalus serranus","LC"
83,"Coscoroba coscoroba","LC"
83,"Cygnus melancoryphus","LC"
83,"Diomedea epomophora","VU"
83,"Diomedea exulans","VU"
83,"Falco peregrinus","LC"
83,"Geranoaetus melanoleucus","LC"
83,"Haematopus palliatus","NT"
83,"Heteronetta atricapilla","LC"
83,"Ixobrychus involucris","LC"
83,"Larosterna inca","NT"
83,"Leucocarbo bougainvillii","NT"
83,"Leucophaeus modestus","VU"
83,"Leucophaeus pipixcan","LC"
83,"Macronectes giganteus","VU"
83,"Mirounga leonina","LC"
83,"Numenius phaeopus","LC"
83,"Otaria byronia","LC"
83,"Pelecanoides garnotii","EN"
83,"Pelecanus thagus","NT"
83,"Phalacrocorax gaimardi","NT"
83,"Plegadis chihi","NT"
83,"Pterodroma defilippiana","VU"
83,"Puffinus creatopus","EN"
83,"Puffinus griseus","NT"
83,"Spheniscus humboldti","VU"
83,"Sula variegata","LC"
83,"Thalassarche bulleri","NT"
83,"Thalassarche eremita","VU"
83,"Thalassarche melanophris","LC"
83,"Thalassarche salvini","VU"
83,"Thalasseus elegans","NT"
83,"Tringa flavipes","LC"
84,"Balaenoptera borealis","EN"
84,"Charadrius modestus","LC"
84,"Chloephaga hybrida","VU"
84,"Chloephaga rubidiceps","EN"
84,"Coscoroba coscoroba","LC"
84,"Cygnus melancoryphus","LC"
84,"Diomedea epomophora","VU"
84,"Diomedea exulans","VU"
84,"Falco peregrinus","LC"
84,"Geranoaetus melanoleucus","LC"
84,"Grampus griseus","VU"
84,"Haematopus palliatus","NT"
84,"Lagenorhynchus obscurus","LC"
84,"Leucophaeus pipixcan","LC"
84,"Macronectes giganteus","VU"
84,"Mirounga leonina","LC"
84,"Mytilus chilensis","NT"
84,"Numenius phaeopus","LC"
84,"Otaria byronia","LC"
84,"Phoenicopterus chilensis","NT"
84,"Pluvianellus socialis","EN"
84,"Puffinus griseus","NT"
84,"Speculanas specularis","NT"
84,"Tachyeres patachonicus","LC"
84,"Tachyeres pteneres","NT"
84,"Thalassarche melanophris","LC"
84,"Tringa flavipes","LC"
84,"Vultur gryphus","NT"
85,"Charadrius collaris","NT"
85,"Charadrius modestus","LC"
85,"Cygnus melancoryphus","LC"
85,"Diomedea exulans","VU"
85,"Eleginops maclovinus","LC"
85,"Falco peregrinus","LC"
85,"Haematopus palliatus","NT"
85,"Leucophaeus pipixcan","LC"
85,"Lontra felina","EN"
85,"Loxechinus albus","VU"
85,"Macronectes giganteus","VU"
85,"Numenius phaeopus","LC"
85,"Pelecanus thagus","NT"
85,"Phalacrocorax gaimardi","NT"
85,"Puffinus creatopus","EN"
85,"Puffinus griseus","NT"
85,"Spheniscus humboldti","VU"
85,"Sula variegata","LC"
85,"Thalassarche melanophris","LC"
85,"Thalassarche salvini","VU"
85,"Thalasseus elegans","NT"
85,"Tringa flavipes","LC"
86,"Charadrius collaris","NT"
86,"Charadrius modestus","LC"
86,"Cygnus melancoryphus","LC"
86,"Diomedea epomophora","VU"
86,"Haematopus palliatus","NT"
86,"Larosterna inca","NT"
86,"Leucocarbo bougainvillii","NT"
86,"Leucophaeus modestus","VU"
86,"Numenius phaeopus","LC"
86,"Pelecanus thagus","NT"
86,"Phalacrocorax gaimardi","NT"
86,"Plegadis chihi","NT"
86,"Pterodroma defilippiana","VU"
86,"Puffinus griseus","NT"
86,"Sula variegata","LC"
86,"Thalassarche melanophris","LC"
87,"Charadrius collaris","NT"
87,"Charadrius modestus","LC"
87,"Charadrius nivosus","VU"
87,"Chroicocephalus serranus","LC"
87,"Coscoroba coscoroba","LC"
87,"Cygnus melancoryphus","LC"
87,"Diomedea epomophora","VU"
87,"Diomedea sanfordi","EN"
87,"Epigonus crassicaudus","CR"
87,"Falco peregrinus","LC"
87,"Geranoaetus melanoleucus","LC"
87,"Grampus griseus","VU"
87,"Haematopus palliatus","NT"
87,"Heteronetta atricapilla","LC"
87,"Ixobrychus involucris","LC"
87,"Larosterna inca","NT"
87,"Laterallus jamaicensis","NT"
87,"Leucocarbo bougainvillii","NT"
87,"Leucophaeus modestus","VU"
87,"Leucophaeus pipixcan","LC"
87,"Macronectes giganteus","VU"
87,"Mulinia edulis","VU"
87,"Numenius phaeopus","LC"
87,"Pandion haliaetus","LC"
87,"Pelecanoides garnotii","EN"
87,"Pelecanus thagus","NT"
87,"Phalacrocorax gaimardi","NT"
87,"Phoenicopterus chilensis","NT"
87,"Plegadis chihi","NT"
87,"Puffinus creatopus","EN"
87,"Puffinus griseus","NT"
87,"Spheniscus humboldti","VU"
87,"Sula variegata","LC"
87,"Thalassarche bulleri","NT"
87,"Thalassarche melanophris","LC"
87,"Thalassarche salvini","VU"
87,"Thalasseus elegans","NT"
87,"Tringa flavipes","LC"
88,"Argopecten purpuratus","LC"
88,"Basilichthys australis","VU"
88,"Brama australis","EN"
88,"Charadrius collaris","NT"
88,"Charadrius modestus","LC"
88,"Chroicocephalus serranus","LC"
88,"Coscoroba coscoroba","LC"
88,"Cygnus melancoryphus","LC"
88,"Diomedea sanfordi","EN"
88,"Eleginops maclovinus","LC"
88,"Ensis macha","VU"
88,"Falco peregrinus","LC"
88,"Haematopus palliatus","NT"
88,"Heteronetta atricapilla","LC"
88,"Ixobrychus involucris","LC"
88,"Larosterna inca","NT"
88,"Laterallus jamaicensis","NT"
88,"Leucocarbo bougainvillii","NT"
88,"Leucophaeus modestus","VU"
88,"Leucophaeus pipixcan","LC"
88,"Lontra felina","EN"
88,"Loxechinus albus","VU"
88,"Macronectes giganteus","VU"
88,"Mulinia edulis","VU"
88,"Mytilus chilensis","NT"
88,"Numenius phaeopus","LC"
88,"Otaria byronia","LC"
88,"Pelecanoides garnotii","EN"
88,"Pelecanus thagus","NT"
88,"Phalacrocorax gaimardi","NT"
88,"Phoenicopterus chilensis","NT"
88,"Plegadis chihi","NT"
88,"Puffinus griseus","NT"
88,"Spheniscus humboldti","VU"
88,"Sula variegata","LC"
88,"Thalassarche melanophris","LC"
88,"Thalasseus elegans","NT"
88,"Tringa flavipes","LC"
89,"Charadrius nivosus","VU"
89,"Chroicocephalus serranus","LC"
89,"Delphinus delphis","LC"
89,"Dissostichus eleginoides","EN"
89,"Falco peregrinus","LC"
89,"Grampus griseus","VU"
89,"Haematopus palliatus","NT"
89,"Larosterna inca","NT"
89,"Leucocarbo bougainvillii","NT"
89,"Leucophaeus modestus","VU"
89,"Leucophaeus pipixcan","LC"
89,"Lontra felina","EN"
89,"Loxechinus albus","VU"
89,"Macronectes giganteus","VU"
89,"Numenius phaeopus","LC"
89,"Oceanodroma markhami","EN"
89,"Otaria byronia","LC"
89,"Pelecanoides garnotii","EN"
89,"Pelecanus thagus","NT"
89,"Phalacrocorax gaimardi","NT"
89,"Puffinus creatopus","EN"
89,"Puffinus griseus","NT"
89,"Spheniscus humboldti","VU"
89,"Sula variegata","LC"
89,"Thalassarche bulleri","NT"
89,"Thalassarche salvini","VU"
89,"Thalasseus elegans","NT"
90,"Basilichthys australis","VU"
90,"Charadrius collaris","NT"
90,"Coscoroba coscoroba","LC"
90,"Cygnus melancoryphus","LC"
90,"Haematopus palliatus","NT"
90,"Leucophaeus pipixcan","LC"
90,"Lontra provocax","EN"
90,"Numenius phaeopus","LC"
90,"Pelecanus thagus","NT"
90,"Puffinus griseus","NT"
90,"Thalasseus elegans","NT"
91,"Aulacomya atra","LC"
91,"Charadrius modestus","LC"
91,"Chloephaga hybrida","VU"
91,"Chloephaga rubidiceps","EN"
91,"Coscoroba coscoroba","LC"
91,"Cygnus melancoryphus","LC"
91,"Diomedea epomophora","VU"
91,"Falco peregrinus","LC"
91,"Geranoaetus melanoleucus","LC"
91,"Hydrurga leptonyx","LC"
91,"Lagenorhynchus cruciger","LC"
91,"Lithodes santolla","VU"
91,"Macronectes giganteus","VU"
91,"Mirounga leonina","LC"
91,"Mytilus chilensis","NT"
91,"Phoebetria palpebrata","VU"
91,"Phoenicopterus chilensis","NT"
91,"Puffinus griseus","NT"
91,"Speculanas specularis","NT"
91,"Tachyeres patachonicus","LC"
91,"Tachyeres pteneres","NT"
91,"Tawera elliptica","EN"
91,"Thalassarche chrysostoma","VU"
91,"Thalassarche melanophris","LC"
91,"Vultur gryphus","NT"
92,"Charadrius collaris","NT"
92,"Charadrius modestus","LC"
92,"Charadrius nivosus","VU"
92,"Coscoroba coscoroba","LC"
92,"Cygnus melancoryphus","LC"
92,"Diomedea epomophora","VU"
92,"Eubalaena australis","EN"
92,"Falco peregrinus","LC"
92,"Haematopus palliatus","NT"
92,"Lagenorhynchus australis","LC"
92,"Leucocarbo bougainvillii","NT"
92,"Leucophaeus modestus","VU"
92,"Leucophaeus pipixcan","LC"
92,"Macronectes giganteus","VU"
92,"Numenius phaeopus","LC"
92,"Pelecanus thagus","NT"
92,"Phalacrocorax gaimardi","NT"
92,"Pterodroma longirostris","EN"
92,"Puffinus creatopus","EN"
92,"Puffinus griseus","NT"
92,"Spheniscus humboldti","VU"
92,"Sula variegata","LC"
92,"Thalassarche bulleri","NT"
92,"Thalassarche melanophris","LC"
92,"Thalasseus elegans","NT"
92,"Tringa flavipes","LC"
93,"Argopecten purpuratus","LC"
93,"Charadrius nivosus","VU"
93,"Chroicocephalus serranus","LC"
93,"Falco peregrinus","LC"
93,"Grampus griseus","VU"
93,"Haematopus palliatus","NT"
93,"Larosterna inca","NT"
93,"Leucocarbo bougainvillii","NT"
93,"Leucophaeus modestus","VU"
93,"Leucophaeus pipixcan","LC"
93,"Macronectes giganteus","VU"
93,"Mirounga leonina","LC"
93,"Mytilus chilensis","NT"
93,"Numenius phaeopus","LC"
93,"Otaria byronia","LC"
93,"Pandion haliaetus","LC"
93,"Pelecanus thagus","NT"
93,"Phalacrocorax gaimardi","NT"
93,"Puffinus griseus","NT"
93,"Spheniscus humboldti","VU"
93,"Sternula lorata","EN"
93,"Sula variegata","LC"
93,"Tawera elliptica","EN"
93,"Thalasseus elegans","NT"
93,"Tringa flavipes","LC"
94,"Charadrius collaris","NT"
94,"Charadrius modestus","LC"
94,"Cygnus melancoryphus","LC"
94,"Eleginops maclovinus","LC"
94,"Haematopus palliatus","NT"
94,"Leucocarbo bougainvillii","NT"
94,"Leucophaeus modestus","VU"
94,"Leucophaeus pipixcan","LC"
94,"Macronectes giganteus","VU"
94,"Numenius phaeopus","LC"
94,"Pelecanus thagus","NT"
94,"Phalacrocorax gaimardi","NT"
94,"Plegadis chihi","NT"
94,"Puffinus creatopus","EN"
94,"Puffinus griseus","NT"
94,"Speculanas specularis","NT"
94,"Sula variegata","LC"
94,"Thalassarche melanophris","LC"
94,"Thalasseus elegans","NT"
94,"Tringa flavipes","LC"
95,"Ameghinomya antiqua","NT"
95,"Argopecten purpuratus","LC"
95,"Aulacomya atra","LC"
95,"Balaenoptera borealis","EN"
95,"Basilichthys australis","VU"
95,"Brama australis","EN"
95,"Charadrius collaris","NT"
95,"Charadrius modestus","LC"
95,"Coscoroba coscoroba","LC"
95,"Cygnus melancoryphus","LC"
95,"Diomedea epomophora","VU"
95,"Durvillaea antarctica","LC"
95,"Eleginops maclovinus","LC"
95,"Ensis macha","VU"
95,"Genypterus blacodes","EN"
95,"Grampus griseus","VU"
95,"Haematopus palliatus","NT"
95,"Leucocarbo bougainvillii","NT"
95,"Leucophaeus modestus","VU"
95,"Leucophaeus pipixcan","LC"
95,"Lobodon carcinophaga","LC"
95,"Lontra felina","EN"
95,"Loxechinus albus","VU"
95,"Macronectes giganteus","VU"
95,"Mugil cephalus","LC"
95,"Mytilus chilensis","NT"
95,"Numenius phaeopus","LC"
95,"Otaria byronia","LC"
95,"Pelecanus thagus","NT"
95,"Phalacrocorax gaimardi","NT"
95,"Puffinus creatopus","EN"
95,"Puffinus griseus","NT"
95,"Strangomera bentincki","EN"
95,"Sula variegata","LC"
95,"Tagelus dombeii","EN"
95,"Thalasseus elegans","NT"
95,"Tringa flavipes","LC"
96,"Chloephaga hybrida","VU"
96,"Coscoroba coscoroba","LC"
96,"Cygnus melancoryphus","LC"
96,"Geranoaetus melanoleucus","LC"
96,"Macronectes giganteus","VU"
96,"Otaria byronia","LC"
96,"Phoenicopterus chilensis","NT"
96,"Speculanas specularis","NT"
96,"Tachyeres patachonicus","LC"
96,"Tachyeres pteneres","NT"
96,"Vultur gryphus","NT"
97,"Aulacomya atra","LC"
97,"Charadrius modestus","LC"
97,"Chloephaga hybrida","VU"
97,"Cygnus melancoryphus","LC"
97,"Desmophyllum dianthus","NT"
97,"Diomedea epomophora","VU"
97,"Diomedea exulans","VU"
97,"Durvillaea antarctica","LC"
97,"Eleginops maclovinus","LC"
97,"Errina antarctica","VU"
97,"Falco peregrinus","LC"
97,"Geranoaetus melanoleucus","LC"
97,"Hydrurga leptonyx","LC"
97,"Lagenorhynchus australis","LC"
97,"Leucophaeus pipixcan","LC"
97,"Lontra provocax","EN"
97,"Macronectes giganteus","VU"
97,"Megaptera novaeangliae","VU"
97,"Otaria byronia","LC"
97,"Puffinus creatopus","EN"
97,"Puffinus griseus","NT"
97,"Sarcopeltis skottsbergii","VU"
97,"Speculanas specularis","NT"
97,"Tachyeres patachonicus","LC"
97,"Tachyeres pteneres","NT"
97,"Thalassarche bulleri","NT"
97,"Thalassarche chrysostoma","VU"
97,"Thalassarche melanophris","LC"
97,"Vultur gryphus","NT"
98,"Charadrius collaris","NT"
98,"Charadrius modestus","LC"
98,"Charadrius nivosus","VU"
98,"Chroicocephalus serranus","LC"
98,"Coscoroba coscoroba","LC"
98,"Cygnus melancoryphus","LC"
98,"Falco peregrinus","LC"
98,"Haematopus palliatus","NT"
98,"Larosterna inca","NT"
98,"Leucocarbo bougainvillii","NT"
98,"Leucophaeus modestus","VU"
98,"Leucophaeus pipixcan","LC"
98,"Macronectes giganteus","VU"
98,"Numenius phaeopus","LC"
98,"Pelecanus thagus","NT"
98,"Phalacrocorax gaimardi","NT"
98,"Phoenicopterus chilensis","NT"
98,"Plegadis chihi","NT"
98,"Puffinus creatopus","EN"
98,"Puffinus griseus","NT"
98,"Speculanas specularis","NT"
98,"Sula variegata","LC"
98,"Thalassarche melanophris","LC"
98,"Thalasseus elegans","NT"
98,"Tringa flavipes","LC"
99,"Ameghinomya antiqua","NT"
99,"Aulacomya atra","LC"
99,"Charadrius collaris","NT"
99,"Charadrius modestus","LC"
99,"Charadrius nivosus","VU"
99,"Chloephaga hybrida","VU"
99,"Coscoroba coscoroba","LC"
99,"Cygnus melancoryphus","LC"
99,"Diomedea epomophora","VU"
99,"Durvillaea antarctica","LC"
99,"Ensis macha","VU"
99,"Falco peregrinus","LC"
99,"Haematopus palliatus","NT"
99,"Larosterna inca","NT"
99,"Leucocarbo bougainvillii","NT"
99,"Leucophaeus modestus","VU"
99,"Leucophaeus pipixcan","LC"
99,"Lontra felina","EN"
99,"Loxechinus albus","VU"
99,"Macronectes giganteus","VU"
99,"Macruronus magellanicus","CR"
99,"Mytilus chilensis","NT"
99,"Numenius phaeopus","LC"
99,"Otaria byronia","LC"
99,"Pandion haliaetus","LC"
99,"Pelecanus thagus","NT"
99,"Phalacrocorax gaimardi","NT"
99,"Plegadis chihi","NT"
99,"Puffinus creatopus","EN"
99,"Puffinus griseus","NT"
99,"Speculanas specularis","NT"
99,"Spheniscus humboldti","VU"
99,"Sula variegata","LC"
99,"Tagelus dombeii","EN"
99,"Thalassarche melanophris","LC"
99,"Thalassarche salvini","VU"
99,"Thalasseus elegans","NT"
100,"Aulacomya atra","LC"
100,"Charadrius collaris","NT"
100,"Chroicocephalus serranus","LC"
100,"Coscoroba coscoroba","LC"
100,"Cygnus melancoryphus","LC"
100,"Diomedea epomophora","VU"
100,"Diomedea exulans","VU"
100,"Diomedea sanfordi","EN"
100,"Engraulis ringens","VU"
100,"Epigonus crassicaudus","CR"
100,"Falco peregrinus","LC"
100,"Geranoaetus melanoleucus","LC"
100,"Haematopus palliatus","NT"
100,"Lagenorhynchus obscurus","LC"
100,"Larosterna inca","NT"
100,"Leucocarbo bougainvillii","NT"
100,"Leucophaeus modestus","VU"
100,"Leucophaeus pipixcan","LC"
100,"Lontra felina","EN"
100,"Loxechinus albus","VU"
100,"Macronectes giganteus","VU"
100,"Mesodesma donacium","EN"
100,"Mytilus chilensis","NT"
100,"Numenius phaeopus","LC"
100,"Oceanodroma markhami","EN"
100,"Otaria byronia","LC"
100,"Pelecanoides garnotii","EN"
100,"Pelecanus thagus","NT"
100,"Phalacrocorax gaimardi","NT"
100,"Pterodroma defilippiana","VU"
100,"Puffinus creatopus","EN"
100,"Puffinus griseus","NT"
100,"Spheniscus humboldti","VU"
100,"Sprattus fuegensis","VU"
100,"Sula variegata","LC"
100,"Thalassarche bulleri","NT"
100,"Thalassarche eremita","VU"
100,"Thalassarche melanophris","LC"
100,"Thalassarche salvini","VU"
100,"Thalasseus elegans","NT"
101,"Charadrius collaris","NT"
101,"Charadrius modestus","LC"
101,"Charadrius nivosus","VU"
101,"Chroicocephalus serranus","LC"
101,"Coscoroba coscoroba","LC"
101,"Cygnus melancoryphus","LC"
101,"Falco peregrinus","LC"
101,"Haematopus palliatus","NT"
101,"Larosterna inca","NT"
101,"Leucocarbo bougainvillii","NT"
101,"Leucophaeus modestus","VU"
101,"Leucophaeus pipixcan","LC"
101,"Macronectes giganteus","VU"
101,"Numenius phaeopus","LC"
101,"Pelecanus thagus","NT"
101,"Phalacrocorax gaimardi","NT"
101,"Phoenicopterus chilensis","NT"
101,"Plegadis chihi","NT"
101,"Puffinus griseus","NT"
101,"Spheniscus humboldti","VU"
101,"Sula variegata","LC"
101,"Thalassarche bulleri","NT"
101,"Thalassarche melanophris","LC"
101,"Thalassarche salvini","VU"
101,"Thalasseus elegans","NT"
101,"Tringa flavipes","LC"
102,"Argopecten purpuratus","LC"
102,"Charadrius collaris","NT"
102,"Charadrius modestus","LC"
102,"Charadrius nivosus","VU"
102,"Chroicocephalus serranus","LC"
102,"Coscoroba coscoroba","LC"
102,"Cygnus melancoryphus","LC"
102,"Diomedea epomophora","VU"
102,"Diomedea exulans","VU"
102,"Diomedea sanfordi","EN"
102,"Dosidicus gigas","EN"
102,"Engraulis ringens","VU"
102,"Epigonus crassicaudus","CR"
102,"Falco peregrinus","LC"
102,"Genypterus blacodes","EN"
102,"Geranoaetus melanoleucus","LC"
102,"Grampus griseus","VU"
102,"Haematopus palliatus","NT"
102,"Heterocarpus reedi","VU"
102,"Ixobrychus involucris","LC"
102,"Larosterna inca","NT"
102,"Leucocarbo bougainvillii","NT"
102,"Leucophaeus modestus","VU"
102,"Leucophaeus pipixcan","LC"
102,"Lontra felina","EN"
102,"Loxechinus albus","VU"
102,"Macronectes giganteus","VU"
102,"Mesodesma donacium","EN"
102,"Mytilus chilensis","NT"
102,"Numenius phaeopus","LC"
102,"Otaria byronia","LC"
102,"Pelecanoides garnotii","EN"
102,"Pelecanus thagus","NT"
102,"Phalacrocorax gaimardi","NT"
102,"Phoebastria irrorata","CR"
102,"Pterodroma defilippiana","VU"
102,"Puffinus creatopus","EN"
102,"Puffinus griseus","NT"
102,"Spheniscus humboldti","VU"
102,"Sula variegata","LC"
102,"Thalassarche bulleri","NT"
102,"Thalassarche cauta","NT"
102,"Thalassarche chrysostoma","VU"
102,"Thalassarche eremita","VU"
102,"Thalassarche melanophris","LC"
102,"Thalassarche salvini","VU"
102,"Thalasseus elegans","NT"
102,"Tringa flavipes","LC"
102,"Xiphias gladius","VU"
102,"Zearaja chilensis","EN"
103,"Charadrius collaris","NT"
103,"Charadrius modestus","LC"
103,"Charadrius nivosus","VU"
103,"Chroicocephalus serranus","LC"
103,"Coscoroba coscoroba","LC"
103,"Cygnus melancoryphus","LC"
103,"Delphinus delphis","LC"
103,"Falco peregrinus","LC"
103,"Geranoaetus melanoleucus","LC"
103,"Grimothea johni","VU"
103,"Grimothea monodon","VU"
103,"Haematopus palliatus","NT"
103,"Heterocarpus reedi","VU"
103,"Heteronetta atricapilla","LC"
103,"Larosterna inca","NT"
103,"Leucocarbo bougainvillii","NT"
103,"Leucophaeus modestus","VU"
103,"Leucophaeus pipixcan","LC"
103,"Lontra felina","EN"
103,"Macronectes giganteus","VU"
103,"Mesodesma donacium","EN"
103,"Mytilus chilensis","NT"
103,"Numenius phaeopus","LC"
103,"Otaria byronia","LC"
103,"Pelecanoides garnotii","EN"
103,"Pelecanus thagus","NT"
103,"Phalacrocorax gaimardi","NT"
103,"Plegadis chihi","NT"
103,"Puffinus creatopus","EN"
103,"Puffinus griseus","NT"
103,"Spheniscus humboldti","VU"
103,"Sula variegata","LC"
103,"Thalassarche melanophris","LC"
103,"Thalassarche salvini","VU"
103,"Thalasseus elegans","NT"
103,"Tringa flavipes","LC"
